Sample date,Weather,Location,Site Reference,Temperature,pH ,Conductivity,Dissolved Oxygen,Turburdity,Nitrite ,Nitrate ,Total Coliforms ,E-Coli,Faecal Streptococci,Ammonium as NH4 ,B.O.D ,C.O.D. ,Phosphate mg/l,Salinity (ppt)
2011/07/20,,Manor Wood,6,14.69,7.55,686.8,116.7,,,,120000,20000,,0.13,,,0.5,0.34
2011/07/20,,Cotswold Rd,7a,14.11,7.21,631.3,90.6,,,,18000,3600,,0.18,,,0.16,0.31
2011/07/20,,Brixham Road,7b,14.22,7.35,624.5,87.6,,,,25000,3600,,0.16,,,0.18,0.31
2011/07/20,,Lynet Way,8,13.53,7.79,646.1,118.3,,,,24000,7600,,0.16,,,0.25,0.32
2011/07/20,,Allison Road,9,13.9,7.83,624.4,117.8,,,,44000,14000,,0.23,,,0.21,0.31
2011/07/20,,Cadogan Road,10,14.13,7.59,705.4,79.7,,,,140000,21000,,0.29,,,0.3,0.35
2011/07/20,,St Georges Park Lake,11,17.21,7.83,540,53.5,,,,1800,800,,0.28,,,<0.10,0.26
2011/07/21,,Dubbers Lane,12,13.61,7.24,1455.8,68.7,,,,30000,7200,,22.6,,,<0.10,0.74
2011/07/21,,Eastville Park Lake,13,19.74,8.37,344.9,124.9,,,,4200,2600,,0.27,,,<0.10,0.17
2011/07/21,,Lower Grove Road,13a,14.66,7.56,668.1,91.8,,,,24000,3400,,0.21,,,0.16,0.33
2011/07/21,,Snuff Mills,14,14,7.66,624.8,103,,,,3000,400,,0.1,,,<0.10,0.31
2011/07/21,,Wade Street,14a,15.38,7.77,551.5,84,,,,17000,4200,,0.09,,,<0.10,0.27
2011/07/21,,Mina Park ,15,14.31,7.17,0.727,94.4,,,,36000,7800,,0.04,,,0.18,0.36
2011/07/20,,St Annes Ferry,17,16.87,7.9,621.6,95.3,,,,4600,1200,,0.41,,,0.46,0.3
2011/08/23,,Trowbridge Road,2,15.74,7.69,781.3,81.6,,,,240000,28000,,0.72,,,0.7,0.38
2011/08/23,,Badocks Wood,2a,13.85,7.49,707.8,88.4,,,,42000,20000,,0.12,,,0.58,0.35
2011/08/23,,Coombe Dingle,3,13.88,7.06,799.2,90.1,,,,3800,2800,,0.08,,,0.37,0.39
2011/08/23,,Crow Lane,3a,14.56,7.37,931.7,48.2,,,,240000,10000,,0.41,,,0.77,0.46
2011/08/24,,Ashton vale,4,12.94,6.91,1013.8,56.3,,,,32000,6000,,0.26,,,<0.10,0.5
2011/08/24,,Hartcliffe Way,5,15.59,7.23,727.1,68.5,,,,1400,400,,0.38,,,0.12,0.36
2011/08/24,,Briscoe's Avenue,5a,14.51,7.38,824.4,82.1,,,,28000,3600,,0.47,,,0.12,0.41
2011/08/24,,Manor Wood,6,15.56,7.22,676.4,81,,,,18000,5000,,0.14,,,1.23,0.33
2011/08/24,,Cotswold Rd,7a,13.67,6.84,804,73.1,,,,1800,1600,,0.09,,,0.31,0.4
2011/08/24,,Brixham Road,7b,13.59,7.04,810.8,69.5,,,,4000,1400,,0.07,,,0.29,0.4
2011/08/24,,Lynet Way,8,14.57,7.53,715.1,79.9,,,,80000,5400,,0.1,,,0.47,0.35
2011/08/24,,Allison Road,9,14.75,7.48,694.8,76,,,,50000,14000,,0.09,,,0.64,0.34
2011/08/24,,Cadogan Road,10,15.12,7.35,713.6,58.5,,,,32000,11000,,0.24,,,1.14,0.35
2011/08/24,,St Georges Park Lake,11,19,7.61,585.3,62.3,,,,4000,1000,,0.58,,,<0.10,0.28
2011/08/23,,Dubbers Lane,12,14,7.43,1562,61.8,,,,3400,1000,,27.14,,,<0.10,0.79
2011/08/23,,Eastville Park Lake,13,18.85,7.26,314.7,105.3,,,,4400,1800,,0.24,,,<0.10,0.15
2011/08/23,,Lower Grove Road,13a,14.62,7.84,686,90.6,,,,22000,5000,,0.16,,,0.35,0.34
2011/08/23,,Snuff Mills,14,15.08,7.84,659.2,98,,,,800,600,,0.13,,,0.13,0.32
2011/08/23,,Wade Street,14a,20.86,7.54,3,104.8,,,,2800,800,,0.13,,,<0.10,0
2011/08/23,,Mina Park ,15,14.67,7.65,0.889,87.7,,,,16000,5000,,0.09,,,0.72,0.44
2011/08/24,,St Annes Ferry,17,18.13,7.58,671.3,77.2,,,,2800,400,,0.26,,,0.52,0.33
2011/09/14,,Trowbridge Road,2,14.85,6.9,722.5,63.2,,,,240000,28000,,0.38,,,0.25,0.35
2011/09/14,,Badocks Wood,2a,13.51,7.09,678.7,94.2,,,,42000,20000,,0.02,,,0.37,0.33
2011/09/14,,Coombe Dingle,3,12.51,6.05,589.5,94.9,,,,3800,2800,,0.01,,,0.1,0.29
2011/09/14,,Crow Lane,3a,12.87,6.55,692.4,70.5,,,,240000,10000,,0.16,,,<0.10,0.34
2011/09/15,,Ashton vale,4,11.28,7.03,701.1,77,,,,32000,6000,,0.17,,,0.3,0.34
2011/09/15,,Hartcliffe Way,5,13.22,7.11,594.3,76.6,,,,1400,400,,0.17,,,0.18,0.29
2011/09/15,,Briscoe's Avenue,5a,11.98,7.19,761.6,86.8,,,,28000,3600,,0.03,,,0.34,0.38
2011/09/15,,Manor Wood,6,13.61,7.01,672,76.4,,,,18000,5000,,0.26,,,0.79,0.33
2011/09/15,,Cotswold Rd,7a,11.48,6.71,728.8,77.2,,,,1800,1600,,0.03,,,0.21,0.36
2011/09/15,,Brixham Road,7b,11.28,6.84,724.4,77.2,,,,4000,1400,,0.02,,,0.2,0.36
2011/09/15,,Lynet Way,8,10.96,7.39,686.9,93.3,,,,80000,5400,,0.06,,,0.14,0.34
2011/09/15,,Allison Road,9,11.65,7.35,676,77.6,,,,50000,14000,,0.27,,,0.38,0.33
2011/09/15,,Cadogan Road,10,,,,,,,,32000,11000,,0.91,,,0.8,
2011/09/15,,St Georges Park Lake,11,15.79,7.43,592,36.4,,,,4000,1000,,0.99,,,<0.10,0.29
2011/09/14,,Dubbers Lane,12,13.54,7.42,1414.2,73,,,,3400,1000,,18.2,,,<0.10,0.71
2011/09/14,,Eastville Park Lake,13,16.03,8.35,312.1,120.9,,,,4400,1800,,0.01,,,<0.10,0.15
2011/09/14,,Lower Grove Road,13a,14.03,7.63,656.7,85.9,,,,22000,5000,,0.27,,,0.17,0.32
2011/09/14,,Snuff Mills,14,13.32,7.81,556.1,94.9,,,,800,600,,0.04,,,0.11,0.27
2011/09/15,,Wade Street,14a,21.57,7.09,3.8,102.4,,,,2800,800,,0.05,,,0.12,0
2011/09/14,,Mina Park ,15,14.05,7.44,0.782,93.5,,,,16000,5000,,0.1,,,0.29,0.39
2011/09/15,,St Annes Ferry,17,15.82,7.43,643.9,75.2,,,,2800,400,,0.29,,,0.41,0.31
2011/10/27,,Trowbridge Road,2,12.6,6.64,239.1,90.2,,,,82000,13000,,0.34,,,<0.10,0.11
2011/10/27,,Badocks Wood,2a,12.49,6.8,231,93.4,,,,74000,17000,,0.21,,,0.11,0.11
2011/10/27,,Coombe Dingle,3,11.75,7.03,181,97.3,,,,100000,11000,,0.12,,,<0.10,0.09
2011/10/27,,Crow Lane,3a,11.67,6.42,220.6,91.2,,,,58000,9400,,0.18,,,0.16,0.11
2011/10/26,,Ashton vale,4,8.73,6.65,620.1,79.4,,,,28000,6400,,0.17,,,<0.10,0.3
2011/10/26,,Hartcliffe Way,5,10.28,7.24,462.8,79.7,,,,19000,3600,,0.22,,,0.14,0.22
2011/10/26,,Briscoe's Avenue,5a,12.03,7.36,673.3,87.5,,,,32000,5800,,0.37,,,0.4,0.33
2011/10/26,,Manor Wood,6,12.76,7.12,647.8,82.3,,,,31000,6800,,0.28,,,0.51,0.32
2011/10/26,,Cotswold Rd,7a,10.46,6.82,572.2,75.6,,,,62000,14000,,0.07,,,0.17,0.28
2011/10/26,,Brixham Road,7b,10.7,6.97,575.3,78.8,,,,26000,7600,,0.05,,,0.28,0.28
2011/10/26,,Lynet Way,8,10.1,7.48,559.8,93.5,,,,52000,14200,,0.07,,,0.16,0.27
2011/10/26,,Allison Road,9,10.78,7.54,491.4,87.1,,,,20000,4200,,0.09,,,0.32,0.24
2011/10/26,,Cadogan Road,10,12.03,7.27,672.9,50.1,,,,60000,16000,,1.28,,,0.47,0.33
2011/10/26,,St Georges Park Lake,11,11.9,7.62,605.1,49.9,,,,600,600,,0.51,,,<0.10,0.3
2011/10/27,,Dubbers Lane,12,12.3,7.09,187,91.8,,,,120000,18000,,1.25,,,<0.10,0.09
2011/10/27,,Eastville Park Lake,13,10.28,7.37,379.7,37.6,,,,42000,10000,,0.11,,,<0.10,0.18
2011/10/27,,Lower Grove Road,13a,12.49,7.19,161.2,95.3,,,,80000,16000,,0.27,,,<0.10,0.08
2011/10/27,,Snuff Mills,14,10.49,7.56,480.2,96.7,,,,19000,4800,,0.19,,,<0.10,0.23
2011/10/27,,Wade Street,14a,12.15,7.37,385.3,62,,,,440000,120000,,0.52,,,0.15,0.19
2011/10/27,,Mina Park ,15,12.88,7.23,0.253,91.1,,,,380000,140000,,0.54,,,0.14,0.12
2011/10/26,,St Annes Ferry,17,11.82,7.71,712.5,80.6,,,,14000,3800,,0.45,,,0.56,0.35
2011/11/28,,Trowbridge Road,2,7.31,6.71,4.7,127.1,,,,280000,46000,,1.45,,,0.55,0
2011/11/28,,Badocks Wood,2a,9.02,7.11,703.2,105.6,,,,6600,1400,,0.17,,,0.4,0.34
2011/11/28,,Coombe Dingle,3,7.45,5.97,610.6,119.5,,,,3400,1400,,0.01,,,0.32,0.3
2011/11/28,,Crow Lane,3a,7.28,6.54,836.3,71.6,,,,53000,14000,,0.71,,,0.34,0.41
2011/11/29,,Ashton vale,4,10.39,6.96,747.7,82,,,,22000,3000,,0.29,,,0.25,0.37
2011/11/29,,Hartcliffe Way,5,10.25,7.38,591.6,87.2,,,,3200,600,,0.17,,,<0.10,0.29
2011/11/29,,Briscoe's Avenue,5a,11.47,7.53,583.9,89.5,,,,52000,6200,,0.19,,,<0.10,0.29
2011/11/29,,Manor Wood,6,11.67,7.27,606.4,84,,,,14000,2800,,0.04,,,0.43,0.3
2011/11/29,,Cotswold Rd,7a,10.78,7.07,647.4,75.4,,,,12000,1800,,0.02,,,0.25,0.32
2011/11/29,,Brixham Road,7b,10.78,7.14,636.1,80,,,,8400,1600,,0.04,,,<0.10,0.31
2011/11/29,,Lynet Way,8,11.14,7.63,563.1,91.8,,,,19000,7200,,0.02,,,<0.10,0.27
2011/11/29,,Allison Road,9,11.04,7.69,568.9,90.2,,,,17000,5400,,0.02,,,<0.10,0.28
2011/11/29,,Cadogan Road,10,11.82,7.43,720.6,64.2,,,,68000,12000,,0.28,,,0.32,0.35
2011/11/29,,St Georges Park Lake,11,8.97,7.7,613.5,25.8,,,,600,,,1.54,,,<0.10,0.3
2011/11/28,,Dubbers Lane,12,11.08,7.24,1387.1,74.2,,,,22000,3200,,17.74,,,<0.10,0.7
2011/11/28,,Eastville Park Lake,13,7.05,7.45,451.4,37,,,,400,,,0.66,,,<0.10,0.22
2011/11/28,,Lower Grove Road,13a,11.27,7.53,670.5,82.7,,,,380000,74000,,5.63,,,0.8,0.33
2011/11/28,,Snuff Mills,14,8.09,7.48,699.2,112.9,,,,800,4000,,0.05,,,<0.10,0.34
2011/11/28,,Wade Street,14a,8.98,7.54,730.2,74.9,,,,16000,3800,,0.23,,,<0.10,0.36
2011/11/28,,Mina Park ,15,10.47,7.27,0.841,91.7,,,,80000,15000,,0.53,,,0.48,0.42
2011/11/29,,St Annes Ferry,17,8.99,7.74,674.1,86.9,,,,9200,2200,,0.29,,,0.36,0.33
2011/12/15,,Trowbridge Road,2,8.78,7.92,653.7,90,,,,36000,6000,,0.12,,,<0.10,0.32
2011/12/15,,Badocks Wood,2a,9.23,7.99,663.5,90.1,,,,860000,160000,,0.62,,,0.2,0.32
2011/12/15,,Coombe Dingle,3,7.63,7.7,628.1,95.3,,,,18000,5000,,0.11,,,<0.10,0.31
2011/12/15,,Crow Lane,3a,7.45,7.63,646.2,88.3,,,,44000,10000,,0.14,,,<0.10,0.32
2011/12/13,,Ashton vale,4,7.03,7.69,426,89.7,,,,10000,3400,,0.14,,,<0.10,0.21
2011/12/13,,Hartcliffe Way,5,8.25,7.74,436.9,89.8,,,,21000,5800,,0.17,,,<0.10,0.21
2011/12/13,,Briscoe's Avenue,5a,8.39,7.84,490.9,92.4,,,,65000,7000,,0.1,,,<0.10,0.24
2011/12/13,,Manor Wood,6,8.66,7.55,497.3,92.2,,,,50000,15000,,0.19,,,<0.10,0.24
2011/12/13,,Cotswold Rd,7a,8.04,7.68,421.7,86,,,,34000,16000,,0.11,,,0.1,0.2
2011/12/13,,Brixham Road,7b,8.09,7.52,431.3,88.2,,,,19000,8000,,0.08,,,<0.10,0.21
2011/12/13,,Lynet Way,8,7.81,8.08,415.6,93.3,,,,14000,7800,,0.12,,,0.16,0.2
2011/12/13,,Allison Road,9,7.89,8.09,415.1,89.6,,,,240000,80000,,0.28,,,<0.10,0.2
2011/12/13,,Cadogan Road,10,9.39,7.86,539.8,82.4,,,,34000,3600,,0.12,,,<0.10,0.26
2011/12/13,,St Georges Park Lake,11,5.16,8.29,582.7,70.1,,,,5000,1600,,2.78,,,<0.10,0.28
2011/12/15,,Dubbers Lane,12,8.97,7.99,848,85.8,,,,42000,6000,,3.16,,,<0.10,0.42
2011/12/15,,Eastville Park Lake,13,3.23,8.41,448.8,58.1,,,,8000,2800,,0.37,,,<0.10,0.22
2011/12/15,,Lower Grove Road,13a,9.94,8.01,636.8,84.4,,,,27000,7400,,0.2,,,<0.10,0.31
2011/12/15,,Snuff Mills,14,5.64,8.1,442.4,102.2,,,,80000,24000,,0.41,,,0.14,0.21
2011/12/15,,Wade Street,14a,6.58,8.37,514.1,77.7,,,,100000,28000,,0.25,,,0.16,0.25
2011/12/15,,Mina Park ,15,9.58,8.07,0.721,93.2,,,,80000,17000,,0.32,,,0.1,0.35
2011/12/13,,St Annes Ferry,17,6.81,8.24,510.5,106.6,,,,100000,22000,,0.48,,,0.22,0.25
2012/01/19,,Trowbridge Road,2,8.17,6.75,648.6,85.4,,,,120000,42000,,0.36,,,0.15,0.32
2012/01/19,,Badocks Wood,2a,8.61,6.89,591.5,89.3,,,,42000,5400,,0.19,,,<0.10,0.29
2012/01/19,,Coombe Dingle,3,8.01,6.67,592,93.1,,,,17000,3200,,0.11,,,0.11,0.29
2012/01/19,,Crow Lane,3a,7.73,6.65,957.2,84.2,,,,47000,13000,,0.23,,,0.13,0.47
2012/01/17,,Ashton vale,4,2.55,7.63,870.2,89.8,,,,17000,2200,,0.88,,,<0.10,0.42
2012/01/17,,Hartcliffe Way,5,3.66,7.46,670.7,95.2,,,,2400,,,0.31,,,<0.10,0.33
2012/01/17,,Briscoe's Avenue,5a,4.62,7.25,569.1,100.5,,,,29000,7800,,0.13,,,0.18,0.28
2012/01/17,,Manor Wood,6,6.16,7.08,631.4,92.6,,,,36000,6600,,0.18,,,0.35,0.31
2012/01/17,,Cotswold Rd,7a,4.09,7.14,757.5,92.8,,,,7800,1800,,0.23,,,<0.10,0.37
2012/01/17,,Brixham Road,7b,4.13,7.19,745.1,95.7,,,,5200,600,,0.16,,,0.15,0.36
2012/01/17,,Lynet Way,8,4.25,7.61,654.7,101.4,,,,42000,11000,,0.07,,,0.11,0.32
2012/01/17,,Allison Road,9,3.86,7.52,672.8,102.3,,,,74000,22000,,0.08,,,<0.10,0.33
2012/01/17,,Cadogan Road,10,5.23,7.38,819.3,90.9,,,,31000,4200,,0.09,,,0.19,0.4
2012/01/17,,St Georges Park Lake,11,3.43,7.75,553.3,45.5,,,,6600,1800,,2.61,,,<0.10,0.27
2012/01/19,,Dubbers Lane,12,9.52,7.15,1180.7,79.6,,,,10000,1800,,14.62,,,<0.10,0.59
2012/01/19,,Eastville Park Lake,13,3.78,7.52,502.5,69.5,,,,200,200,,0.12,,,<0.10,0.24
2012/01/19,,Lower Grove Road,13a,8.67,7.26,520.2,82.2,,,,16000,2600,,0.1,,,0.23,0.25
2012/01/19,,Snuff Mills,14,6.47,7.34,838.8,98.4,,,,23000,5200,,0.09,,,<0.10,0.41
2012/01/19,,Wade Street,14a,5.04,7.5,738.1,99.8,,,,11000,3200,,0.05,,,0.13,0.36
2012/01/19,,Mina Park ,15,8.71,7.2,0.663,89.1,,,,62000,14000,,0.08,,,0.2,0.32
2012/01/17,,St Annes Ferry,17,4.83,7.75,619.8,98.2,,,,5400,800,,0.34,,,0.16,0.3
2012/02/23,,Trowbridge Road,2,,,,,,,,38000,9400,,0.85,,,0.28,
2012/02/23,,Badocks Wood,2a,,,,,,,,3400,1600,,0.15,,,0.32,
2012/02/23,,Coombe Dingle,3,,,,,,,,4200,600,,0.12,,,<0.10,
2012/02/23,,Crow Lane,3a,,,,,,,,7400,18000,,0.48,,,0.12,
2012/02/21,,Ashton vale,4,,,,,,,,10000,2400,,0.08,,,0.13,
2012/02/21,,Hartcliffe Way,5,,,,,,,,2000,1000,,0.17,,,0.14,
2012/02/21,,Briscoe's Avenue,5a,,,,,,,,20000,1800,,0.02,,,0.16,
2012/02/21,,Manor Wood,6,,,,,,,,28000,16000,,0.05,,,0.27,
2012/02/21,,Cotswold Rd,7a,,,,,,,,13000,5600,,0.06,,,0.13,
2012/02/21,,Brixham Road,7b,,,,,,,,5000,200,,0.08,,,0.17,
2012/02/21,,Lynet Way,8,,,,,,,,3600,800,,0.02,,,0.1,
2012/02/21,,Allison Road,9,,,,,,,,8000,5200,,0.33,,,0.11,
2012/02/21,,Cadogan Road,10,,,,,,,,200000,40000,,0.4,,,0.1,
2012/02/21,,St Georges Park Lake,11,,,,,,,,200,,,0.61,,,0.1,
2012/02/23,,Dubbers Lane,12,,,,,,,,1800,200,,24.9,,,<0.10,
2012/02/23,,Eastville Park Lake,13,,,,,,,,200,,,0.28,,,0.16,
2012/04/16,,Linnet Way,8,8.2,8.51,795,105.8,,,,,1732,,,,,<0.2,0.39
2012/02/23,,Lower Grove Road,13a,,,,,,,,16000,4200,,0.28,,,0.17,
2012/02/23,,Snuff Mills,14,,,,,,,,7200,2200,,0.12,,,<0.10,
2012/02/23,,Wade Street,14a,,,,,,,,8600,3200,,0.08,,,<0.10,
2012/02/23,,Mina Park ,15,,,,,,,,18000,5800,,0.13,,,0.39,
2012/02/21,,St Annes Ferry,17,,,,,,,,7000,1200,,0.12,,,0.14,
2012/03/08,,Trowbridge Road,2,8.9,8.08,954,88.5,,,,16000,6000,,0.41,,,0.25,0.47
2012/03/08,,Badocks Wood,2a,9.3,8.16,691,108.3,,,,3000,600,,0.08,,,0.3,0.34
2012/03/08,,Coombe Dingle,3,6.8,8.28,1006,112.9,,,,5600,2200,,0.1,,,0.11,0.5
2012/03/08,,Crow Lane,3a,6.8,8.07,1174,89.8,,,,28000,6000,,0.014,,,0.18,0.59
2012/03/05,,Ashton vale,4,6.3,8.13,721,98.2,,,,4200,2600,,0.14,,,<0.10,0.35
2012/03/05,,Hartcliffe Way,5,7.2,8.16,655,95.4,,,,10000,4400,,0.32,,,0.13,0.32
2012/03/05,,Briscoe's Avenue,5a,7.9,8.3,618,100,,,,17000,6400,,0.04,,,<0.10,0.3
2012/03/05,,Manor Wood,6,8.5,8.05,727,88.1,,,,44000,14000,,0.38,,,0.27,0.36
2012/03/05,,Cotswold Rd,7a,7.8,8.05,737,92.1,,,,22000,4000,,0.15,,,<0.10,0.36
2012/03/05,,Brixham Road,7b,7.7,8.07,728,92.8,,,,26000,14000,,0.3,,,0.17,0.36
2012/03/05,,Lynet Way,8,8,8.38,641,101.6,,,,11000,2600,,0.07,,,<0.10,0.31
2012/03/05,,Allison Road,9,8,8.49,616,111.6,,,,160000,6000,,0.03,,,<0.10,0.3
2012/03/05,,Cadogan Road,10,9.1,7.8,860,86.8,,,,38000,10000,,0.11,,,0.43,0.42
2012/03/05,,St Georges Park Lake,11,8.6,7.88,585,55.4,,,,200,,,0.46,,,<0.10,0.28
2012/03/08,,Dubbers Lane,12,10.5,7.96,1715,86.3,,,,4400,1200,,20.3,,,<0.10,0.87
2012/03/08,,Eastville Park Lake,13,8,7.99,577,91.8,,,,200,200,,0.17,,,<0.10,0.28
2012/03/08,,Lower Grove Road,13a,9.6,7.85,754,82.1,,,,12000,1500,,0.28,,,0.22,0.37
2012/03/08,,Snuff Mills,14,7.3,8.39,787,110.8,,,,7000,2000,,0.07,,,<0.10,0.39
2012/03/08,,Wade Street,14a,8,8.31,829,105.4,,,,28000,12000,,0.82,,,0.39,0.41
2012/03/08,,Mina Park ,15,10.6,8.13,1089,44.7,,,,1200000,400000,,20.8,,,2.1,0.54
2012/03/05,,St Annes Ferry,17,8.3,8.33,685,100.1,,,,6000,1400,,0.14,,,0.22,0.34
2012/04/16,,Colliter's Brook,4,6,8.19,838,101.9,,,,,774,,,,,<0.2,0.41
2012/04/16,,Cotswold Road,7a,7.8,8,815,100.3,,,,,2828,,,,,<0.2,0.4
2012/04/16,,Brixham Road,7b,8.3,8.09,805,105.9,,,,,438,,,,,<0.2,0.4
2012/04/16,,Manor Woods,6,9.4,8.01,748,90.6,,,,,,,,,,0.3,0.37
2012/04/16,,Crox Bottom,5,8.5,8.15,711,95.1,,,,,690,,,,,<0.2,0.35
2012/04/16,,Briscoes Avenue,5a,8.3,8.29,738,100.7,,,,,,,,,,0.3,0.36
2012/04/16,,Cadogan Road,10,8.7,7.85,942,88.4,,,,,,,,,,0.2,0.47
2012/04/16,,Allison Road,9,9,8.67,770,151.4,,,,4838,774,,,,,0.5,0.38
2012/04/16,,St Annes Ferry,17,10.5,8.45,692,96.1,,,,522,144,,,,,0.3,0.34
2012/04/16,,St Georges Park Lake,11,12.4,8.26,577,81.5,,,,,1002,,,,,<0.2,0.28
2012/04/17,,Coombe Dingle,3,9.2,7.59,317.2,91.4,,,,24200,17330,,,,,<0.2,0.15
2012/04/17,,Crow Lane,3a,9,7.85,802,91.2,,,,24200,4812,,,,,<0.2,0.4
2012/04/17,,Trowbridge Road,2,10.5,8.04,569,93.3,,,,24200,17330,,,,,<0.2,0.28
2012/04/17,,Badocks Wood,2a,10.6,7.95,424.2,96.4,,,,24200,7944,,,,,<0.2,0.21
2012/04/17,,Mina Road Park,15,10.3,8,521,89.9,,,,24200,17330,,,,,<0.2,0.25
2012/04/17,,Snuff Mills,14,8.7,8.42,765,104,,,,9630,1512,,,,,<0.2,0.38
2012/04/17,,Fishponds Brook,13a ,10.7,7.95,548,78.3,,,,200000,9800,,,,,<0.2,0.27
2012/04/17,,Dubbers Lane,12,10.9,7.77,1210,69,,,,24200,6870,,14,,,<0.2,0.61
2012/04/17,,Eastville Park Lake,13,12.4,8.15,532,101.1,,,,668,124,,,,,<0.2,0.26
2012/04/17,,Wade Street,14a ,11.6,8.27,752,91.2,,,,24200,3684,,,,,<0.2,0.37
2012/05/14,,Colliter's Brook,4,9.8,8.01,905,87.3,,,,34480,3180,,,,,<0.1,0.45
2012/05/14,,Cotswold Road,7a,10.8,7.91,842,85.8,,,,9850,850,,,,,<0.1,0.42
2012/05/14,,Brixham Road,7b,10.9,7.96,833,84.6,,,,15530,4640,,,,,<0.1,0.41
2012/05/14,,Manor Woods,6,10.3,8.07,689,88.3,,,,173287,23820,,,,,0.15,0.34
2012/05/14,,Crox Bottom,5,11.1,8.17,735,95,,,,1870,50,,,,,<0.1,0.36
2012/05/14,,Briscoes Avenue,5a,9.7,8.34,603,99.2,,,,24810,5290,,,,,<0.1,0.29
2012/05/14,,Cadogan Road,10,10.7,7.6,870,75.9,,,,111985,18500,,,,,0.13,0.43
2012/05/14,,Linnet Way,8,10.1,8.34,714,97.1,,,,11200,740,,,,,0.13,0.35
2012/05/14,,Allison Road,9,10.4,8.32,697,95.6,,,,129965,11980,,,,,0.11,0.34
2012/05/14,,St Annes Ferry,17,11.7,8.18,646,97.5,,,,6630,1460,,,,,<0.1,0.32
2012/05/14,,St Georges Park Lake,11,15,8.17,521,79.3,,,,2720,740,,,,,<0.1,0.25
2012/05/15,,Coombe Dingle,3,10.5,7.63,842,83.9,,,,2920,520,,,,,0.14,0.42
2012/05/15,,Crow Lane,3a,9.7,7.92,1028,88.5,,,,27550,4650,,,,,<0.1,0.51
2012/05/15,,Trowbridge Road,2,11.4,8.26,817,113.2,,,,241917,7490,,,,,0.23,0.4
2012/05/15,,Badocks Wood,2a,11.2,7.96,747,98.5,,,,7030,2090,,,,,0.13,0.37
2012/05/15,,Mina Road Park,15,10.8,8.12,982,93.7,,,,104624,32820,,,,,0.1,0.49
2012/05/15,,Fishponds Brook,13a ,11.7,8.03,697,83.7,,,,13340,730,,,,,0.33,0.34
2012/05/15,,Dubbers Lane,12,12.1,7.77,1813,82.8,,,,24000,3930,,22.3,,,<0.1,0.93
2012/05/15,,Snuff Mills,14,10.7,8.34,737,103,,,,950,410,,,,,0.1,0.36
2012/05/15,,Eastville Park Lake,13,15.7,7.96,490.5,79.8,,,,3320,510,,,,,<0.1,0.24
2012/05/15,,Wade Street,14a ,12.8,8.26,760,99.8,,,,6770,3410,,,,,<0.1,0.37
2012/06/11,,Colliters Brook,4,12.3,7.88,689,86.3,,,,12960,6890,,0.3,,,<0.1,0.34
2012/06/11,,Cotswold Rd,7a,13,7.78,716,72,,,,13760,2780,,0.3,,,<0.1,0.35
2012/06/11,,Brixham Road,7b,13,7.72,746,64.4,,,,29090,4370,,0.3,,,<0.1,0.37
2012/06/11,,Manor Woods,6,13.1,7.93,611,87.7,,,,98040,15390,,0.3,,,0.1,0.3
2012/06/11,,Crox Bottom,5,13.6,8.07,591,83.6,,,,9330,1210,,0.4,,,<0.1,0.29
2012/06/11,,Briscoe's Avenue,5a,13.1,8.22,558,91.6,,,,68670,7330,,0.3,,,<0.1,0.27
2012/06/11,,Cadogan Road,10,13.6,7.64,604,63.4,,,,32550,3840,,0.4,,,0.1,0.29
2012/06/11,,Linnet Way,8,12.6,8.19,605,94.1,,,,3990,400,,0.3,,,<0.1,0.3
2012/06/11,,Allison Road,9,13.4,8.17,573,96.6,,,,,57940,,0.3,,,<0.1,0.28
2012/06/11,,St Annes Ferry,17,13.6,8.13,620,79.8,,,,54750,5730,,0.4,,,0.1,0.3
2012/06/11,,St Georges Park Lake,11,16.4,8.31,499.8,80.6,,,,68670,15650,,0.3,,,<01,0.24
2012/06/12,,Coombe Dingle,3,12.8,7.73,658,98.4,,,,10430,1950,,0.4,,,0.1,0.32
2012/06/12,,Crow Lane,3a,13.1,7.8,665,92.3,,,,38730,7710,,0.4,,,<0.1,0.33
2012/06/12,,Trowbridge Road,2,13.5,7.77,760,93.3,,,,50990,25950,,0.4,,,<0.1,0.37
2012/06/12,,Badocks Wood,2a,13.3,7.99,739,96,,,,19350,5200,,0.3,,,0.1,0.36
2012/06/12,,Mina Park ,15,13.1,8.06,832,96.2,,,,46110,15290,,0.4,,,0.2,0.41
2012/06/12,,Dubbers Lane,12,13.1,7.74,1333,78.5,,,,46110,200,,20.4,,,<0.1,0.67
2012/06/12,,Lower Grove Road,13a ,13.4,7.98,643,75,,,,27550,7940,,0.4,,,0.2,0.31
2012/06/12,,Snuff Mills,14,12.5,8.08,513,103.7,,,,17890,4640,,0.4,,,0.2,0.25
2012/06/12,,Eastville Park Lake,13,16.6,8.36,487.1,91.7,,,,1450,620,,0.4,,,<0.1,0.24
2012/06/12,,Wade Street,14a ,13,8.14,563,87.4,,,,21420,3410,,0.4,,,<0.1,0.27
2012/07/08,,Brislington Brook ,9a ,,,,,,,,30800,6310,,,,,No Data ,
2012/07/11,,Colliters Brook,4,13.1,8.09,894,75.7,,,,6970,1480,,0.4,,,<0.1,0.44
2012/07/11,,Cotswold Rd,7a,13.4,7.88,1039,66,,,,14390,6370,,0.4,,,0.1,0.52
